Rk,Date,Tm,Opp,Rslt,IP,H,R,ER,BB,SO,HR,UER,Pit,Str,IR,IS,BF,AB,2B,3B,IBB,HBP,SH,SF,GDP,SB,CS,PO,BK,WP,ERA,WPA,RE24,aLI,#,Attendance,GmLen
916,2018-04-08,STL,ARI,L 1-4,9.0,7,4,4,2,9,2,0,157,95,2,1,35,33,0,0,0,0,0,0,0,1,0,0,0,0,4.00,-0.151,0.561,1.161,6,40468,173
917,2018-04-08,TBR,BOS,L 7-8,8.0,11,8,8,4,6,0,0,166,107,1,1,39,35,4,0,0,0,0,0,0,0,0,0,0,2,9.00,-0.612,-3.561,1.292,5,31979,230
918,2018-04-08,TEX,TOR,L 4-7,9.0,11,7,5,2,10,2,2,147,101,1,1,39,37,1,0,0,0,0,0,2,0,0,0,1,0,5.00,-0.266,-1.916,.463,4,26902,196
919,2018-04-08,TOR,TEX,W 7-4,9.0,9,4,4,5,9,1,0,179,112,5,1,42,35,4,0,0,1,1,0,0,0,0,0,0,0,4.00,0.234,1.083,1.004,6,26902,196
920,2018-04-08,WSN,NYM,L 5-6,12.0,9,6,6,5,18,2,0,187,119,0,0,48,42,2,0,1,0,1,0,1,1,0,0,0,1,4.50,0.066,0.391,1.455,7,21579,243
921,2018-04-07,LAA,OAK,L 3-7,9.0,7,7,7,10,8,1,0,184,101,0,0,42,31,1,1,0,1,0,0,3,1,0,0,0,0,7.00,-0.327,-2.440,.785,5,40129,200
922,2018-04-07,ARI,STL,L 3-5,8.0,10,5,5,0,9,1,0,136,91,1,0,34,33,1,0,0,0,0,1,0,0,0,0,0,0,5.62,-0.294,-0.946,.663,3,41113,178
923,2018-04-07,ATL,COL,L 2-3,9.2,10,3,3,7,11,1,0,173,108,0,0,44,37,2,0,1,0,0,0,0,0,1,0,0,1,2.79,-0.003,2.110,1.489,5,40120,208
924,2018-04-07,BAL,NYY,L 3-8,8.0,11,8,8,7,3,0,0,160,94,2,0,37,29,3,0,1,0,0,1,2,1,1,0,0,2,9.00,-0.377,-3.606,1.051,4,34388,183
925,2018-04-07,BOS,TBR,W 10-3,9.0,6,3,3,0,9,0,0,106,76,1,0,32,32,2,0,0,0,0,0,1,0,0,0,0,0,3.00,0.002,1.994,.441,2,31821,168
926,2018-04-07,CHC,MIL,W 5-2,9.0,4,2,2,1,13,1,0,139,89,2,1,33,30,1,0,0,1,0,1,0,0,0,0,0,1,2.00,0.117,2.701,.971,5,43331,206
927,2018-04-07,CHW,DET,L 1-6,9.0,6,6,6,8,9,0,0,174,94,4,0,45,33,2,0,0,4,0,0,0,4,0,0,0,0,6.00,-0.160,-1.339,.642,4,16625,219
928,2018-04-07,CIN,PIT,W 7-4,9.0,8,4,4,1,5,0,0,121,88,0,0,36,33,1,0,0,0,1,1,0,0,1,0,0,0,4.00,0.080,0.600,.777,4,14336,189
929,2018-04-07,CLE,KCR,L 0-1,9.0,3,1,1,2,9,1,0,111,75,0,0,32,30,0,0,0,0,0,0,0,2,0,0,0,0,1.00,0.357,4.043,.960,2,17362,149
930,2018-04-07,COL,ATL,W 3-2,10.0,8,2,2,4,5,0,0,144,80,1,0,40,34,2,0,0,1,1,0,3,2,0,0,0,0,1.80,0.496,3.946,2.006,6,40120,208
931,2018-04-07,DET,CHW,W 6-1,9.0,8,1,1,4,7,0,0,160,96,3,0,39,34,3,0,0,0,0,1,1,0,0,0,0,1,1.00,0.341,3.662,.885,5,16625,219
932,2018-04-07,MIA,PHI,L 1-20,8.0,20,20,20,6,11,4,0,200,127,3,0,49,42,4,0,0,0,0,1,1,0,0,0,0,0,22.50,-0.477,-16.036,.317,6,33660,201
933,2018-04-07,HOU,SDP,W 1-0,10.0,6,0,0,1,14,0,0,149,101,1,0,37,35,3,0,0,0,1,0,0,0,0,0,0,1,0.00,0.805,4.799,1.487,4,42306,207
934,2018-04-07,KCR,CLE,W 1-0,9.0,6,0,0,1,10,0,0,138,100,0,0,33,32,1,0,0,0,0,0,0,2,1,0,0,0,0.00,0.856,5.042,1.577,4,17362,149
935,2018-04-07,LAD,SFG,L 5-7,13.0,17,7,7,2,18,2,0,243,158,2,1,57,55,3,0,1,0,0,0,0,2,1,0,0,0,4.85,-0.174,-0.556,1.823,10,42308,316
936,2018-04-07,MIL,CHC,L 2-5,9.0,8,5,3,7,9,1,2,166,99,3,0,41,33,1,1,1,0,1,0,1,0,1,0,0,0,3.00,-0.383,-0.299,1.958,6,43331,206
937,2018-04-07,MIN,SEA,L 4-11,9.0,12,11,11,3,12,2,0,171,103,4,3,42,39,3,0,0,0,0,0,0,0,0,0,0,1,11.00,-0.302,-6.299,.527,6,18416,216
938,2018-04-07,NYM,WSN,W 3-2,9.0,5,2,1,3,10,1,1,161,100,1,0,35,31,0,0,0,0,1,0,0,5,0,0,0,0,1.00,0.489,2.792,1.439,6,28952,179
939,2018-04-07,NYY,BAL,W 8-3,9.0,6,3,3,2,10,0,0,129,85,2,0,36,34,3,0,0,0,0,0,0,0,0,0,0,0,3.00,0.123,1.944,1.114,4,34388,183
940,2018-04-07,OAK,LAA,W 7-3,9.0,7,3,3,2,11,2,0,145,89,1,0,35,33,1,0,0,0,0,0,1,0,0,0,0,1,3.00,0.173,1.560,1.158,4,40129,200
941,2018-04-07,PHI,MIA,W 20-1,9.0,5,1,1,1,10,0,0,137,91,0,0,33,32,1,0,0,0,0,0,0,0,0,0,0,2,1.00,0.022,3.460,.487,2,33660,201
942,2018-04-07,PIT,CIN,L 4-7,9.0,11,7,7,5,10,1,0,171,99,0,0,43,34,2,0,0,1,2,1,1,1,0,0,0,1,7.00,-0.419,-2.400,1.560,5,14336,189
943,2018-04-07,SDP,HOU,L 0-1,9.2,6,1,1,6,8,0,0,167,99,3,1,38,32,0,0,0,0,0,0,2,2,0,0,0,0,0.93,0.305,3.576,1.672,6,42306,207
944,2018-04-07,SEA,MIN,W 11-4,9.0,9,4,4,5,7,0,0,177,111,5,1,40,35,4,0,0,0,0,0,0,1,0,1,0,0,4.00,0.198,0.702,1.053,6,18416,216
945,2018-04-07,SFG,LAD,W 7-5,14.0,12,5,4,9,10,1,1,248,150,6,2,62,53,1,0,1,0,0,0,2,0,0,0,0,0,2.57,0.325,1.937,2.127,9,42308,316
946,2018-04-07,STL,ARI,W 5-3,9.0,5,3,2,7,12,0,1,153,88,0,0,39,31,2,0,0,0,1,0,1,0,0,0,1,0,2.00,0.207,1.562,1.238,5,41113,178
947,2018-04-07,TBR,BOS,L 3-10,8.0,9,10,10,6,3,3,0,170,92,2,0,39,32,3,0,0,0,0,1,0,0,0,0,0,0,11.25,-0.499,-5.561,.476,5,31821,168
948,2018-04-07,TEX,TOR,W 5-1,9.0,2,1,1,3,9,1,0,129,77,0,0,30,27,0,1,0,0,0,0,2,0,0,0,0,0,1.00,0.379,4.084,.766,3,26229,157
949,2018-04-07,TOR,TEX,L 1-5,8.0,8,5,5,5,6,0,0,143,76,1,1,36,30,2,0,0,0,0,1,1,0,0,0,1,0,5.62,-0.120,-0.481,.875,4,26229,157
950,2018-04-07,WSN,NYM,L 2-3,9.0,8,3,3,5,10,0,0,138,86,2,0,39,34,3,0,2,0,0,0,1,1,0,0,0,0,3.00,-0.010,1.793,1.392,5,28952,179
951,2018-04-06,LAA,OAK,W 13-9,9.0,13,9,9,1,5,5,0,156,100,1,0,39,37,1,0,0,0,0,1,0,0,1,1,0,0,9.00,-0.485,-4.439,.520,7,36023,215
952,2018-04-06,ATL,COL,W 8-3,9.0,7,3,3,2,8,2,0,147,95,1,0,36,34,2,1,0,0,0,0,0,1,0,0,0,0,3.00,0.091,2.351,.607,4,48216,176
953,2018-04-06,BAL,NYY,W 7-3,14.0,7,3,3,5,10,1,0,218,138,2,0,53,47,1,0,1,1,0,0,1,2,0,0,0,0,1.93,0.875,4.691,1.902,6,34244,320
954,2018-04-06,CHC,MIL,L 4-5,8.1,12,5,5,6,8,2,0,158,95,7,0,44,37,1,0,0,0,1,0,0,0,0,0,0,0,5.40,-0.345,-1.233,1.561,7,37758,225
955,2018-04-06,CIN,PIT,L 3-14,8.0,15,14,13,6,5,0,1,173,98,2,2,45,38,6,1,0,1,0,0,0,2,0,0,0,0,14.62,-0.371,-9.911,.603,4,11115,206
956,2018-04-06,CLE,KCR,W 3-2,9.0,7,2,2,3,9,0,0,143,94,0,0,35,31,1,0,1,0,1,0,2,0,0,0,0,0,2.00,0.600,3.042,1.972,4,34720,161
957,2018-04-06,COL,ATL,L 3-8,9.0,11,8,8,7,2,1,0,152,90,1,0,44,36,3,1,2,0,0,1,1,1,0,0,0,0,8.00,-0.411,-2.649,.620,4,48216,176
958,2018-04-06,HOU,SDP,L 1-4,9.0,13,4,3,3,11,0,1,157,104,1,0,42,38,5,0,0,1,0,0,0,0,1,0,0,1,3.00,-0.069,0.318,.875,4,41138,191
959,2018-04-06,KCR,CLE,L 2-3,8.0,4,3,3,4,3,0,0,128,74,1,0,34,30,2,0,1,0,0,0,0,1,0,0,0,1,3.38,0.100,1.483,1.062,3,34720,161
960,2018-04-06,MIL,CHC,W 5-4,9.0,7,4,4,4,9,0,0,193,116,2,1,39,34,1,1,1,1,0,0,0,1,0,0,1,1,4.00,0.155,0.702,1.250,4,37758,225
961,2018-04-06,NYY,BAL,L 3-7,14.0,9,7,6,8,16,4,1,265,161,0,0,61,51,0,0,0,1,1,0,1,0,0,0,0,3,3.86,0.376,0.690,1.905,8,34244,320
962,2018-04-06,OAK,LAA,L 9-13,8.0,14,13,8,5,7,2,5,167,102,8,4,44,38,3,0,2,1,0,0,1,1,0,0,0,2,9.00,-0.984,-8.945,1.464,7,36023,215
963,2018-04-06,PIT,CIN,W 14-3,9.0,13,3,3,3,6,0,0,153,90,2,0,40,37,1,0,0,0,0,0,2,0,0,0,0,1,3.00,0.129,1.600,1.006,4,11115,206
964,2018-04-06,SDP,HOU,W 4-1,9.0,4,1,1,4,12,0,0,157,104,0,0,35,30,0,0,0,0,0,1,0,0,0,0,0,0,1.00,0.431,3.319,1.161,4,41138,191
965,2018-04-06,TEX,TOR,L 5-8,9.0,9,8,7,6,7,2,1,170,94,2,2,43,34,1,0,0,1,0,2,0,0,0,0,0,0,7.00,-0.253,-2.917,.611,4,21670,186
966,2018-04-06,TOR,TEX,W 8-5,9.0,13,5,5,1,8,1,0,162,105,1,1,39,38,3,0,0,0,0,0,1,0,0,0,0,0,5.00,0.246,0.084,.600,5,21670,186
967,2018-04-05,ARI,STL,W 3-1,9.0,2,1,1,5,13,0,0,144,83,1,0,34,29,1,0,0,0,0,0,1,0,0,0,0,0,1.00,0.531,3.561,1.445,5,46512,212
968,2018-04-05,BAL,NYY,W 5-2,9.0,4,2,2,6,8,1,0,171,98,2,0,37,29,2,0,0,2,0,0,1,0,1,0,0,0,2.00,0.292,2.944,1.179,4,33653,195
969,2018-04-05,BOS,TBR,W 3-2,12.0,6,2,2,6,11,1,0,183,113,0,0,47,40,1,0,0,0,1,0,1,0,0,0,0,0,1.50,0.608,4.659,1.730,5,36134,235
970,2018-04-05,CHC,MIL,W 8-0,9.0,4,0,0,1,11,0,0,122,87,0,0,32,30,2,0,0,1,0,0,0,1,1,0,0,0,0.00,0.243,4.700,.495,4,24310,172
971,2018-04-05,CHW,DET,L 7-9,10.0,17,9,9,2,6,1,0,198,119,2,2,48,45,3,0,0,0,0,1,2,1,1,0,0,0,8.10,-0.634,-3.821,1.300,7,33318,243
972,2018-04-05,CIN,PIT,L 2-5,8.0,9,5,4,4,4,1,1,127,78,2,0,38,33,3,1,1,0,0,1,0,0,0,0,0,0,4.50,-0.228,-0.910,.733,4,9227,167
973,2018-04-05,COL,SDP,W 3-1,9.0,6,1,1,0,8,1,0,123,88,1,0,31,31,0,0,0,0,0,0,0,0,1,0,0,0,1.00,0.581,3.369,1.146,3,20509,178
974,2018-04-05,DET,CHW,W 9-7,10.0,11,7,7,5,12,0,0,168,110,3,1,46,39,4,2,0,1,0,1,0,1,0,0,0,0,6.30,-0.133,-1.821,.830,5,33318,243
975,2018-04-05,MIA,PHI,L 0-5,8.0,6,5,5,9,9,1,0,177,105,0,0,39,30,0,1,2,0,0,0,0,4,1,0,1,0,5.62,-0.149,-1.036,.559,3,44488,183
976,2018-04-05,MIL,CHC,L 0-8,9.0,13,8,7,4,9,1,1,166,108,0,0,47,42,2,1,2,1,0,0,0,1,0,0,0,0,7.00,-0.257,-3.299,.386,5,24310,172
977,2018-04-05,MIN,SEA,W 4-2,9.0,8,2,1,4,7,0,1,150,94,3,0,40,36,0,0,0,0,0,0,1,2,0,0,0,0,1.00,0.345,2.702,1.363,6,39214,189
978,2018-04-05,NYM,WSN,W 8-2,9.0,6,2,1,3,11,0,1,147,97,0,0,35,32,3,0,0,0,0,0,1,0,0,0,0,0,1.00,0.168,2.794,1.015,5,42477,177
979,2018-04-05,NYY,BAL,L 2-5,9.0,10,5,5,1,13,1,0,148,97,1,1,37,36,2,0,0,0,0,0,0,1,0,0,0,0,5.00,-0.208,-0.057,.833,4,33653,195
980,2018-04-05,OAK,TEX,L 3-6,9.0,10,6,5,2,4,1,1,136,93,3,0,38,35,2,0,0,0,1,0,0,0,2,0,0,0,5.00,-0.148,-1.439,.754,5,10132,190
981,2018-04-05,PHI,MIA,W 5-0,9.0,4,0,0,0,12,0,0,132,90,1,0,31,31,1,0,0,0,0,0,1,0,0,0,0,0,0.00,0.351,4.461,.626,4,44488,183
982,2018-04-05,PIT,CIN,W 5-2,9.0,5,2,2,5,7,1,0,133,80,0,0,36,31,0,0,0,0,0,0,1,0,0,0,0,2,2.00,0.272,2.600,.922,5,9227,167
983,2018-04-05,SDP,COL,L 1-3,9.0,4,3,0,7,11,0,3,154,92,2,0,39,31,0,0,1,0,1,0,0,1,1,1,0,0,0.00,0.082,1.368,1.663,5,20509,178
984,2018-04-05,SEA,MIN,L 2-4,8.0,8,4,4,2,11,3,0,144,93,3,0,35,33,0,0,0,0,0,0,0,0,0,0,0,1,4.50,-0.156,0.179,1.100,4,39214,189
985,2018-04-05,STL,ARI,L 1-3,9.0,9,3,3,5,9,0,0,173,99,3,0,42,34,3,1,1,1,1,1,0,0,0,1,0,1,3.00,0.031,1.561,.839,6,46512,212
986,2018-04-05,TBR,BOS,L 2-3,11.1,10,3,3,6,9,0,0,161,105,2,1,48,41,2,1,3,0,1,0,1,1,0,0,0,0,2.38,0.108,2.024,2.240,7,36134,235
987,2018-04-05,TEX,OAK,W 6-3,9.0,12,3,3,2,5,0,0,142,89,4,1,40,35,1,0,0,1,0,2,1,0,0,0,1,0,3.00,0.351,1.562,1.498,6,10132,190
988,2018-04-05,WSN,NYM,L 2-8,9.0,8,8,8,4,10,3,0,150,98,0,0,39,34,2,0,0,1,0,0,1,0,0,0,1,0,8.00,-0.332,-3.207,.816,4,42477,177
989,2018-04-04,LAA,CLE,W 3-2,13.0,7,2,2,6,14,0,0,229,145,3,0,51,45,0,0,1,0,0,0,1,2,0,0,0,1,1.38,0.982,4.589,1.627,9,32412,268
990,2018-04-04,ARI,LAD,W 3-0,9.0,1,0,0,3,15,0,0,134,82,1,0,31,28,1,0,0,0,0,0,0,0,0,0,0,1,0.00,0.459,5.123,.775,3,25754,145
991,2018-04-04,ATL,WSN,W 7-1,9.0,6,1,1,6,12,0,0,172,91,5,0,40,32,1,0,0,2,0,0,0,1,0,0,0,2,1.00,0.248,3.562,.880,6,29834,186
992,2018-04-04,BAL,HOU,L 2-3,8.0,7,3,2,3,10,0,1,130,84,0,0,34,30,1,0,0,0,1,0,0,1,0,0,0,1,2.25,-0.075,0.839,1.306,3,27698,162
993,2018-04-04,CHW,TOR,W 4-3,9.0,6,3,2,1,10,0,1,131,87,4,2,35,34,2,0,0,0,0,0,0,0,0,0,0,0,2.00,0.410,1.994,1.577,5,17268,176
994,2018-04-04,CLE,LAA,L 2-3,12.1,6,3,3,4,11,2,0,177,112,0,0,46,41,0,0,0,1,0,0,1,0,0,0,0,1,2.19,0.483,3.319,1.632,6,32412,268
995,2018-04-04,COL,SDP,W 5-2,9.0,6,2,1,2,7,0,1,124,83,1,1,35,32,1,0,0,1,0,0,1,0,0,0,0,0,1.00,0.221,2.368,.565,4,19698,161
996,2018-04-04,HOU,BAL,W 3-2,9.0,8,2,1,4,10,0,1,158,102,0,0,39,35,1,0,0,0,0,0,1,1,0,0,0,1,1.00,0.426,2.318,1.312,3,27698,162
997,2018-04-04,LAD,ARI,L 0-3,8.0,7,3,3,0,7,0,0,111,77,0,0,29,27,4,0,0,0,1,1,1,2,0,0,0,0,3.38,-0.041,1.553,.548,2,25754,145
998,2018-04-04,MIL,STL,L 0-6,9.0,9,6,3,4,9,1,3,157,92,1,0,39,34,2,0,0,0,0,1,1,0,0,0,0,1,3.00,-0.221,-1.299,.427,4,27674,168
999,2018-04-04,MIN,PIT,W 7-3,9.0,8,3,3,4,6,1,0,167,103,2,0,38,34,1,0,0,0,0,0,0,1,0,0,0,0,3.00,0.039,1.600,.820,5,20690,205
1000,2018-04-04,NYM,PHI,W 4-2,9.0,5,2,2,2,15,0,0,154,99,0,0,33,31,2,0,0,0,0,0,1,2,0,0,0,0,2.00,0.359,2.509,1.128,5,21328,185
1001,2018-04-04,NYY,TBR,W 7-2,9.0,6,2,2,1,9,0,0,117,80,1,1,32,30,1,0,0,0,0,1,2,0,0,0,0,0,2.00,0.169,2.943,.584,3,40028,164
1002,2018-04-04,OAK,TEX,W 6-2,9.0,4,2,2,1,4,1,0,103,70,0,0,31,29,0,0,0,1,0,0,2,0,0,0,0,0,2.00,0.293,2.561,.662,2,7908,143
1003,2018-04-04,PHI,NYM,L 2-4,8.0,5,4,4,6,7,1,0,152,94,1,0,34,27,0,1,0,1,0,0,1,0,1,0,0,0,4.50,-0.143,0.010,.944,5,21328,185
1004,2018-04-04,PIT,MIN,L 3-7,9.0,9,7,7,4,8,1,0,153,91,2,1,39,34,5,0,0,0,0,1,1,1,0,0,0,1,7.00,-0.461,-2.399,.804,4,20690,205
1005,2018-04-04,SDP,COL,L 2-5,9.0,9,5,5,3,11,0,0,157,99,0,0,38,35,2,0,1,0,0,0,0,0,0,0,0,1,5.00,-0.277,-0.632,.460,4,19698,161
1006,2018-04-04,SEA,SFG,L 1-10,8.0,12,10,10,7,4,4,0,160,95,0,0,43,34,0,0,0,0,1,1,0,0,0,0,0,2,11.25,-0.304,-6.036,.381,3,42582,172
1007,2018-04-04,SFG,SEA,W 10-1,9.0,10,1,1,4,5,0,0,136,82,0,0,38,34,2,0,0,0,0,0,2,0,0,1,0,0,1.00,0.197,3.461,.502,4,42582,172
1008,2018-04-04,STL,MIL,W 6-0,9.0,5,0,0,2,10,0,0,128,84,5,0,34,31,0,0,0,1,0,0,2,1,0,0,0,0,0.00,0.279,4.702,.616,3,27674,168
1009,2018-04-04,TBR,NYY,L 2-7,8.0,7,7,7,3,11,3,0,162,105,1,1,34,31,0,0,0,0,0,0,0,1,0,0,0,0,7.88,-0.330,-2.607,.521,4,40028,164
1010,2018-04-04,TEX,OAK,L 2-6,8.0,9,6,3,5,10,0,3,152,86,4,0,38,31,4,0,0,1,0,1,0,1,0,0,0,1,3.38,-0.207,-1.946,.640,3,7908,143
1011,2018-04-04,TOR,CHW,L 3-4,9.0,8,4,4,2,11,2,0,139,88,0,0,36,31,1,0,0,3,0,0,4,0,0,0,0,0,4.00,-0.090,0.994,1.171,4,17268,176
1012,2018-04-04,WSN,ATL,L 1-7,8.0,7,7,3,4,11,1,4,157,97,0,0,36,32,4,0,0,0,0,0,0,0,0,0,0,1,3.38,-0.253,-2.947,.479,3,29834,186
1013,2018-04-03,LAA,CLE,W 13-2,9.0,1,2,2,4,12,1,0,138,82,1,0,34,29,0,0,0,1,0,0,0,0,0,0,0,1,2.00,-0.051,2.561,.320,4,35007,169
1014,2018-04-03,ARI,LAD,W 6-1,9.0,4,1,1,1,4,0,0,123,76,0,0,32,29,2,0,0,0,1,1,0,0,0,0,0,1,1.00,0.416,4.122,.952,3,27574,168
1015,2018-04-03,ATL,WSN,W 13-6,9.0,9,6,5,6,5,3,1,154,96,4,0,42,36,1,0,0,0,0,0,0,2,0,0,0,1,5.00,-0.221,-1.440,.623,5,26782,190
1016,2018-04-03,BAL,HOU,L 6-10,8.0,10,10,10,3,11,3,0,159,93,3,3,38,32,1,0,0,2,0,1,0,1,0,0,0,0,11.25,-0.809,-6.162,.974,4,40081,199
1017,2018-04-03,BOS,MIA,W 4-2,13.0,9,2,2,4,16,0,0,227,150,1,0,49,45,2,0,0,0,0,0,1,2,0,0,0,0,1.38,0.590,4.239,1.694,7,14953,267
1018,2018-04-03,CHW,TOR,L 5-14,8.0,15,14,13,5,6,2,1,167,102,3,3,45,38,7,1,1,1,0,1,0,0,0,0,0,0,14.62,-0.448,-9.561,.584,4,17451,207
1019,2018-04-03,CLE,LAA,L 2-13,8.0,13,13,13,3,5,5,0,158,101,0,0,39,36,2,0,0,0,0,0,1,0,0,0,0,1,14.62,-0.552,-8.947,.398,4,35007,169
1020,2018-04-03,COL,SDP,L 4-8,8.0,8,8,8,4,7,3,0,149,89,2,2,36,31,1,0,0,1,0,0,2,1,0,0,0,0,9.00,-0.468,-4.117,1.009,4,19283,167
1021,2018-04-03,DET,KCR,L 0-1,9.0,5,1,1,1,3,0,0,122,78,1,0,32,30,1,0,0,0,0,1,1,0,0,0,0,0,1.00,0.376,3.893,.903,4,15083,137
1022,2018-04-03,MIA,BOS,L 2-4,13.0,12,4,4,2,9,0,0,196,130,0,0,50,48,4,0,1,0,0,0,2,1,1,0,0,0,2.77,0.090,2.239,1.575,6,14953,267
1023,2018-04-03,HOU,BAL,W 10-6,9.0,12,6,4,2,13,2,2,155,109,1,0,41,38,3,0,0,0,0,1,1,1,0,0,0,0,4.00,-0.309,-1.681,1.092,5,40081,199
1024,2018-04-03,KCR,DET,W 1-0,9.0,3,0,0,1,8,0,0,104,74,1,0,31,30,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.877,4.894,1.580,3,15083,137
1025,2018-04-03,LAD,ARI,L 1-6,8.0,8,6,6,5,8,3,0,154,96,3,2,38,33,0,0,0,0,0,0,0,0,0,0,0,1,6.75,-0.085,-1.447,.705,4,27574,168
1026,2018-04-03,MIL,STL,W 5-4,9.0,10,4,4,1,7,3,0,160,102,0,0,39,37,1,0,0,1,0,0,1,2,0,0,0,0,4.00,-0.086,0.701,.507,5,27760,191
1027,2018-04-03,NYM,PHI,W 2-0,9.0,3,0,0,3,11,0,0,151,101,2,0,34,31,0,0,0,0,0,0,0,0,0,0,0,1,0.00,0.574,4.511,1.469,5,21397,171
1028,2018-04-03,NYY,TBR,W 11-4,9.0,7,4,4,4,11,0,0,137,89,3,2,37,33,2,0,0,0,0,0,1,0,0,0,0,0,4.00,-0.004,0.944,1.283,5,46776,209
1029,2018-04-03,OAK,TEX,L 1-4,9.0,10,4,4,2,2,1,0,133,77,0,0,34,32,2,0,0,0,0,0,1,0,3,0,0,1,4.00,-0.124,0.560,.596,4,9157,170
1030,2018-04-03,PHI,NYM,L 0-2,8.0,7,2,2,1,8,0,0,127,85,2,0,33,30,1,0,0,2,0,0,0,0,1,0,0,1,2.25,0.075,2.008,.975,5,21397,171
1031,2018-04-03,SDP,COL,W 8-4,9.0,6,4,4,5,5,0,0,133,78,2,0,36,31,2,0,0,0,0,0,0,0,0,0,0,0,4.00,0.032,0.368,.806,5,19283,167
1032,2018-04-03,SEA,SFG,W 6-4,9.0,9,4,4,0,4,2,0,132,90,0,0,34,33,1,0,0,0,0,1,2,0,0,0,0,0,4.00,0.212,0.460,.974,4,40901,182
1033,2018-04-03,SFG,SEA,L 4-6,9.0,12,6,6,5,7,0,0,153,97,2,1,41,34,2,0,0,0,1,1,2,2,0,0,0,0,6.00,-0.288,-1.540,.497,5,40901,182
1034,2018-04-03,STL,MIL,L 4-5,8.2,12,5,5,2,13,2,0,153,97,3,1,39,37,2,0,0,0,0,0,0,0,0,0,0,0,5.19,-0.586,-0.408,1.353,5,27760,191
1035,2018-04-03,TBR,NYY,L 4-11,8.0,11,11,10,6,14,2,1,168,103,2,2,41,34,2,0,0,0,1,0,1,0,0,0,0,0,11.25,-0.505,-6.606,.766,3,46776,209
1036,2018-04-03,TEX,OAK,W 4-1,9.0,8,1,1,3,13,1,0,154,91,0,0,38,34,1,0,0,1,0,0,1,1,0,0,0,0,1.00,0.376,3.561,1.038,4,9157,170
1037,2018-04-03,TOR,CHW,W 14-5,9.0,10,5,5,2,14,3,0,164,101,1,1,40,37,0,0,0,1,0,0,1,2,0,0,0,0,5.00,0.053,-0.006,.983,5,17451,207
1038,2018-04-03,WSN,ATL,L 6-13,8.0,15,13,13,5,9,2,0,164,103,1,0,44,36,4,0,0,1,2,0,1,1,0,0,0,0,14.62,-0.721,-8.946,.459,5,26782,190
1039,2018-04-02,LAA,CLE,L 0-6,9.0,7,6,5,6,8,3,1,163,96,3,1,40,34,1,0,0,0,0,0,0,1,0,0,0,0,5.00,-0.229,-1.440,.361,4,43904,205
1040,2018-04-02,ARI,LAD,W 8-7,15.0,19,7,7,8,11,2,0,280,173,0,0,71,61,2,0,1,0,2,0,1,0,0,0,0,1,4.20,0.263,1.537,1.473,8,21735,346
1041,2018-04-02,ATL,WSN,L 1-8,9.0,10,8,7,10,10,1,1,196,120,4,1,48,37,3,0,1,1,0,0,1,1,0,0,0,0,7.00,-0.313,-3.439,.425,5,25054,175
1042,2018-04-02,BAL,HOU,L 1-6,8.0,11,6,6,5,6,1,0,145,87,1,0,40,33,3,1,0,1,0,1,0,0,1,0,0,1,6.75,-0.199,-2.161,.509,4,42675,172
1043,2018-04-02,BOS,MIA,W 7-3,9.0,10,3,3,3,7,1,0,137,82,0,0,40,36,1,0,0,1,0,0,1,0,0,0,0,1,3.00,0.188,1.319,.929,3,11113,189
1044,2018-04-02,CHC,CIN,L 0-1,8.0,5,1,1,6,7,0,0,124,73,0,0,35,28,1,1,0,0,1,0,1,0,0,0,0,1,1.12,0.253,3.135,1.096,3,18963,153
1045,2018-04-02,CHW,TOR,L 2-4,8.0,4,4,4,4,6,3,0,144,90,1,1,32,28,0,0,0,0,0,0,1,0,0,0,0,0,4.50,-0.199,0.439,1.024,4,16629,171
1046,2018-04-02,CIN,CHC,W 1-0,9.0,2,0,0,5,11,0,0,141,83,2,0,33,27,0,1,0,1,0,0,1,0,1,0,0,0,0.00,0.754,4.652,1.533,4,18963,153
1047,2018-04-02,CLE,LAA,W 6-0,9.0,6,0,0,2,7,0,0,155,103,1,0,37,33,1,0,0,2,0,0,0,0,0,0,0,0,0.00,0.271,4.561,.486,5,43904,205
1048,2018-04-02,COL,SDP,W 7-4,9.0,8,4,4,5,8,2,0,156,94,1,0,41,35,3,1,0,1,0,0,0,0,0,0,0,2,4.00,0.218,0.367,1.054,6,16899,191
1049,2018-04-02,DET,KCR,W 6-1,9.0,5,1,1,2,4,0,0,132,78,1,0,33,30,1,1,0,0,0,1,0,0,1,0,0,1,1.00,0.264,3.894,.715,4,15476,166
1050,2018-04-02,MIA,BOS,L 3-7,9.0,12,7,7,3,6,2,0,159,97,1,0,41,38,3,0,0,0,0,0,0,1,1,0,0,0,7.00,-0.314,-2.681,.535,4,11113,189
1051,2018-04-02,HOU,BAL,W 6-1,9.0,6,1,1,2,9,1,0,131,80,0,0,36,33,2,0,0,1,0,0,0,0,0,0,0,0,1.00,0.301,3.319,.696,4,42675,172
1052,2018-04-02,KCR,DET,L 1-6,8.0,10,6,6,3,6,0,0,143,100,0,0,38,34,2,1,2,0,0,1,0,0,0,0,0,0,6.75,-0.236,-1.650,.928,4,15476,166
1053,2018-04-02,LAD,ARI,L 7-8,14.1,14,8,8,10,11,1,0,250,150,1,0,63,53,4,2,1,0,0,0,2,0,1,0,0,0,5.02,-0.236,-0.444,1.730,9,21735,346
